Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;3;0;3;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;4;2;0;6;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;1;0;2;
2023;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2023;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2023;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Ausência de transparência nas relações contratuais;0;0;6;6;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Cobranças Diversas - Consórcio;0;0;1;1;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de cláusulas referentes à devolução de valores;3;6;0;9;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de obrigações previstas em contratos;0;6;0;6;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de prazo de resposta a demanda;0;2;0;2;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;4;8;0;12;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;2;2;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;138;21;0;159;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas à liberação do crédito;1;18;0;19;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;2;0;2;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;21;6;0;27;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;2;2;0;4;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;4;1;0;5;
2023;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Reclamações relacionadas a assuntos diversos;0;0;14;14;
2023;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Descumprimento de obrigações previstas em contratos;1;2;0;3;
2023;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2023;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;3;0;0;3;
2023;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Irregularidades relacionadas à liberação do crédito;0;5;0;5;
2023;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;2;1;0;3;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;3;4;0;7;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2023;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2023;1º;91341925;ADMINISTRADORA DE CONSÓRCIO SPENGLER LTDA.;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2023;1º;91341925;ADMINISTRADORA DE CONSÓRCIO SPENGLER LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2023;1º;91341925;ADMINISTRADORA DE CONSÓRCIO SPENGLER LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;1º;12228808;ADMINISTRADORA DE CONSÓRCIO UNICOOB LTDA;Descumprimento de prazo de resposta a demanda;1;0;0;1;
2023;1º;12228808;ADMINISTRADORA DE CONSÓRCIO UNICOOB LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;1º;12228808;ADMINISTRADORA DE CONSÓRCIO UNICOOB LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;1;0;0;1;
2023;1º;03828278;ADMINISTRADORA DE CONSÓRCIOS BECKER LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;1;0;2;
2023;1º;94187879;AGIBANK ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;2;5;0;7;
2023;1º;94187879;AGIBANK ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2023;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2023;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2023;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;3;0;4;
2023;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2023;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2023;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2023;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;2;0;2;
2023;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;3;0;4;
2023;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;1;0;2;
2023;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;0;0;2;
2023;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2023;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;1;0;2;
2023;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2023;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;2;1;0;3;
2023;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Outras irregularidades;0;1;0;1;
2023;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2023;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2023;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2023;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;2;0;3;
2023;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Ausência de transparência nas relações contratuais;0;0;2;2;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;1;0;2;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;1;7;0;8;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de obrigações previstas em contratos;2;7;0;9;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;3;9;0;12;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;5;5;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;6;3;0;9;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas à liberação do crédito;12;31;0;43;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;3;0;3;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;74;29;0;103;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;8;6;0;14;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;12;6;0;18;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Reclamações relacionadas a assuntos diversos;0;0;11;11;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Recusa de produtos ou serviços - Consórcio;0;0;7;7;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Renegociação de dívida - Consórcio;0;0;3;3;
2023;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Restrições cadastrais - Consórcio;0;0;1;1;
2023;1º;36770683;BBC ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2023;1º;36770683;BBC ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2023;1º;14723388;BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;1º;14723388;BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;1º;14723388;BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2023;1º;14723388;BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;0;0;1;
2023;1º;14723388;BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;1º;14723388;BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2023;1º;14723388;BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Ausência de transparência nas relações contratuais;0;0;6;6;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;2;0;0;2;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cobranças Diversas - Consórcio;0;0;2;2;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;16;57;0;73;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;6;29;0;35;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de ordem judicial - Consórcio;0;0;1;1;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de prazo de resposta a demanda;2;3;0;5;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;9;43;0;52;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;8;8;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;17;28;0;45;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;17;90;0;107;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;5;0;5;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;172;96;0;268;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a telemarketing, SMS ou WhatsApp com oferta de Consórcio;0;0;1;1;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;10;10;0;20;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;20;12;0;32;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Outras irregularidades;1;1;0;2;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Outras irregularidades relacionadas à Ouvidoria;0;1;0;1;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;18;18;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Recusa de produtos ou serviços - Consórcio;0;0;9;9;
2023;1º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2023;1º;73235962;BREITKOPF ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;1º;45713971;BRQUALY ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;1;0;2;
2023;1º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2023;1º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2023;1º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;2;0;2;
2023;1º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;3;1;0;4;
2023;1º;00266031;CICAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;2;1;0;3;
2023;1º;59129403;CNF - ADMINISTRADORA DE CONSÓRCIOS NACIONAL LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;2;0;0;2;
2023;1º;59129403;CNF - ADMINISTRADORA DE CONSÓRCIOS NACIONAL LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;4;0;4;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;0;2;0;2;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;2;0;2;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;7;9;0;16;
2023;1º;62798475;CNK ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Ausência de transparência nas relações contratuais;0;0;3;3;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;2;0;2;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Cobranças Diversas - Consórcio;0;0;2;2;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de cláusulas referentes à devolução de valores;8;16;0;24;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de obrigações previstas em contratos;2;6;0;8;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;8;0;9;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;3;3;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;14;21;0;35;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas à liberação do crédito;4;18;0;22;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;4;0;4;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;36;26;0;62;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;3;2;0;5;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;24;2;0;26;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Reclamações relacionadas a assuntos diversos;0;0;4;4;
2023;1º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Recusa de produtos ou serviços - Consórcio;0;0;1;1;
2023;1º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2023;1º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;0;0;1;
2023;1º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;1º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;1;3;0;4;
2023;1º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;2;0;3;
2023;1º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;2;1;0;3;
2023;1º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;1;0;2;
